CustomerID,Gender,Age,City,AnnualIncome_juta,SpendingScore,Recency_hari,Frequency_bulan,MonetaryValue_ribu,PreferredCategory
CUST03967,Male,25,Jakarta,35.1,62,2,1,245,Fashion
CUST03968,Female,50,Yogyakarta,46.9,35,61,11,153,Food & Beverage
CUST03969,Male,44,Medan,64.8,63,11,25,682,Electronics
CUST03970,Male,26,Medan,35.3,55,6,2,208,Beauty
CUST03971,Male,43,Surabaya,62.7,58,12,29,533,Food & Beverage
CUST03972,Female,56,Semarang,12.3,15,96,1,10,Food & Beverage
CUST03973,Male,45,Makassar,64.5,62,21,31,515,Electronics
CUST03974,Male,45,Bandung,63.4,60,9,25,541,Food & Beverage
CUST03975,Male,41,Bandung,45.4,32,58,8,285,Beauty
CUST03976,Female,47,Jakarta,62.4,53,13,32,555,Electronics
CUST03977,Male,57,Surabaya,13.8,15,100,6,10,Electronics
CUST03978,Male,63,Bandung,18.0,11,90,5,62,Beauty
CUST03979,Female,24,Medan,86.3,90,7,45,868,Beauty
CUST03980,Male,64,Yogyakarta,17.3,10,98,2,124,Home & Living
CUST03981,Female,62,Jakarta,10.6,13,96,2,10,Home & Living
CUST03982,Male,24,Bandung,92.5,89,10,44,862,Electronics
CUST03983,Male,43,Medan,72.4,56,21,29,715,Home & Living
CUST03984,Male,62,Makassar,21.3,13,97,1,10,Home & Living
CUST03985,Male,45,Makassar,67.6,67,13,31,346,Electronics
CUST03986,Female,24,Medan,32.5,52,9,7,299,Home & Living
CUST03987,Female,55,Jakarta,20.4,7,91,1,76,Food & Beverage
CUST03988,Male,21,Semarang,27.7,54,10,1,184,Food & Beverage
CUST03989,Male,33,Bandung,39.3,51,5,5,238,Food & Beverage
CUST03990,Male,61,Palembang,24.8,11,90,3,35,Food & Beverage
CUST03991,Male,59,Palembang,16.5,6,97,1,21,Electronics
CUST03992,Male,25,Bandung,27.8,46,7,9,277,Electronics
CUST03993,Male,39,Yogyakarta,70.4,58,10,29,470,Sports
CUST03994,Male,62,Jakarta,29.4,15,88,5,190,Fashion
CUST03995,Female,29,Yogyakarta,102.3,89,2,46,810,Electronics
CUST03996,Male,25,Palembang,96.2,91,6,47,822,Fashion
CUST03997,Male,45,Palembang,44.2,34,68,8,264,Fashion
CUST03998,Female,46,Semarang,70.4,66,14,31,488,Beauty
CUST03999,Female,40,Jakarta,64.9,59,19,28,546,Fashion
CUST04000,Male,41,Palembang,71.4,64,18,26,583,Beauty
CUST04001,Male,24,Surabaya,31.1,50,9,1,192,Fashion
CUST04002,Male,57,Bandung,20.6,14,99,1,101,Electronics
CUST04003,Female,33,Jakarta,93.0,91,3,47,776,Fashion
CUST04004,Female,49,Surabaya,74.5,64,19,32,413,Beauty
CUST04005,Female,45,Surabaya,44.7,41,58,9,261,Electronics
CUST04006,Female,47,Bandung,75.6,62,15,32,484,Food & Beverage
CUST04007,Male,39,Surabaya,72.4,63,13,34,585,Home & Living
CUST04008,Female,41,Bandung,62.0,61,8,26,410,Fashion
CUST04009,Female,19,Jakarta,34.2,53,5,2,297,Beauty
CUST04010,Female,51,Palembang,64.9,54,15,28,452,Fashion
CUST04011,Male,28,Medan,96.2,88,7,45,792,Fashion
CUST04012,Female,62,Palembang,19.8,18,88,1,36,Electronics
CUST04013,Female,27,Jakarta,29.9,48,10,7,230,Food & Beverage
CUST04014,Female,41,Makassar,70.5,53,8,31,556,Food & Beverage
CUST04015,Female,26,Jakarta,35.7,45,11,5,203,Home & Living
CUST04016,Female,61,Semarang,10.0,15,93,1,45,Fashion
CUST04017,Female,29,Yogyakarta,94.4,95,5,42,989,Electronics
CUST04018,Female,49,Jakarta,44.1,30,54,11,181,Electronics
CUST04019,Female,44,Palembang,49.4,30,50,10,237,Food & Beverage
CUST04020,Male,27,Bandung,102.1,85,1,41,885,Food & Beverage
CUST04021,Female,22,Surabaya,37.1,41,17,1,179,Sports
CUST04022,Female,30,Semarang,97.1,91,2,43,829,Food & Beverage
CUST04023,Male,24,Makassar,33.5,54,7,4,116,Sports
CUST04024,Female,45,Makassar,61.8,59,16,27,427,Food & Beverage
CUST04025,Female,29,Medan,92.4,86,10,48,835,Electronics
CUST04026,Male,46,Surabaya,48.0,32,64,10,68,Electronics
CUST04027,Male,43,Surabaya,45.7,35,57,13,387,Sports
CUST04028,Female,61,Jakarta,13.4,20,100,1,10,Electronics
CUST04029,Male,31,Jakarta,99.6,90,8,44,771,Fashion
CUST04030,Female,47,Surabaya,48.1,30,60,13,124,Electronics
CUST04031,Female,44,Makassar,50.2,35,57,9,104,Fashion
CUST04032,Male,49,Palembang,43.2,36,60,18,188,Sports
CUST04033,Female,60,Medan,21.4,18,100,8,178,Electronics
CUST04034,Female,51,Jakarta,50.3,30,64,9,284,Beauty
CUST04035,Female,30,Medan,102.8,78,5,46,1010,Electronics
CUST04036,Male,60,Surabaya,25.0,20,93,1,129,Home & Living
CUST04037,Male,58,Semarang,19.2,10,99,1,135,Food & Beverage
CUST04038,Female,25,Jakarta,90.1,82,7,49,852,Home & Living
CUST04039,Male,45,Jakarta,48.9,35,57,8,307,Home & Living
CUST04040,Female,47,Medan,47.4,30,56,11,303,Home & Living
CUST04041,Female,25,Medan,41.8,42,12,2,226,Electronics
CUST04042,Female,26,Jakarta,26.5,50,15,3,205,Food & Beverage
CUST04043,Female,24,Bandung,29.1,53,3,8,135,Food & Beverage
CUST04044,Male,58,Yogyakarta,11.6,12,101,5,325,Beauty
CUST04045,Female,43,Medan,56.8,54,15,28,437,Electronics
CUST04046,Male,43,Medan,69.8,61,9,30,466,Food & Beverage
CUST04047,Male,40,Semarang,47.9,32,60,14,356,Electronics
CUST04048,Male,45,Surabaya,66.5,56,18,29,474,Home & Living
CUST04049,Female,51,Jakarta,46.5,32,53,10,119,Food & Beverage
CUST04050,Female,27,Semarang,85.8,86,1,47,780,Electronics
CUST04051,Male,59,Makassar,20.3,15,90,1,63,Electronics
CUST04052,Male,42,Yogyakarta,69.1,63,11,29,401,Home & Living
CUST04053,Female,27,Semarang,42.6,49,5,2,79,Beauty
CUST04054,Female,52,Surabaya,58.3,36,56,16,163,Fashion
CUST04055,Female,32,Bandung,102.6,89,3,45,712,Food & Beverage
CUST04056,Male,22,Semarang,35.2,44,14,1,144,Beauty
CUST04057,Male,44,Bandung,65.8,63,20,27,512,Home & Living
CUST04058,Male,46,Bandung,67.8,71,12,30,426,Home & Living
CUST04059,Male,21,Yogyakarta,23.8,54,4,1,199,Food & Beverage
CUST04060,Female,63,Palembang,26.1,11,102,5,139,Electronics
CUST04061,Female,20,Semarang,36.4,52,1,4,323,Sports
CUST04062,Male,66,Makassar,15.8,8,93,1,29,Fashion
CUST04063,Male,38,Surabaya,71.8,62,10,29,465,Electronics
CUST04064,Male,41,Medan,79.7,57,9,33,457,Beauty
CUST04065,Female,55,Bandung,10.0,18,90,3,10,Beauty
CUST04066,Male,47,Jakarta,47.9,37,55,12,302,Beauty
CUST04067,Female,53,Yogyakarta,48.8,40,57,11,309,Food & Beverage
CUST04068,Female,44,Surabaya,68.4,57,14,29,305,Fashion
CUST04069,Female,21,Yogyakarta,25.4,47,12,3,94,Beauty
CUST04070,Female,34,Medan,95.3,90,1,43,883,Sports
CUST04071,Female,52,Makassar,75.7,65,18,31,424,Electronics
CUST04072,Female,50,Bandung,45.6,30,62,12,274,Beauty
CUST04073,Female,18,Jakarta,24.3,50,7,4,251,Electronics
CUST04074,Female,27,Makassar,17.2,47,1,5,221,Home & Living
CUST04075,Male,51,Semarang,44.1,31,57,14,138,Beauty
CUST04076,Female,31,Semarang,96.6,89,9,41,857,Food & Beverage
CUST04077,Female,48,Jakarta,49.5,33,60,11,376,Fashion
CUST04078,Female,64,Bandung,20.6,14,96,6,10,Electronics
CUST04079,Female,21,Surabaya,37.8,52,6,5,187,Electronics
CUST04080,Male,26,Medan,29.1,45,9,3,213,Food & Beverage
CUST04081,Female,49,Bandung,39.5,37,60,9,296,Electronics
CUST04082,Male,27,Jakarta,89.8,86,4,46,840,Home & Living
CUST04083,Male,22,Medan,90.9,97,1,43,841,Electronics
CUST04084,Male,18,Jakarta,32.0,57,2,1,280,Electronics
CUST04085,Female,41,Jakarta,67.9,59,9,27,535,Food & Beverage
CUST04086,Female,42,Jakarta,71.6,58,19,33,580,Fashion
CUST04087,Male,43,Bandung,66.3,58,12,33,502,Food & Beverage
CUST04088,Female,28,Semarang,34.1,51,9,7,211,Food & Beverage
CUST04089,Male,20,Semarang,44.2,53,6,4,166,Fashion
CUST04090,Female,27,Surabaya,39.9,57,6,1,161,Beauty
CUST04091,Female,48,Surabaya,69.6,57,14,27,299,Food & Beverage
CUST04092,Male,46,Jakarta,51.8,33,55,7,258,Beauty
CUST04093,Female,62,Jakarta,11.2,9,93,1,10,Beauty
CUST04094,Female,27,Bandung,35.7,55,6,2,164,Beauty
CUST04095,Female,24,Bandung,28.5,41,10,1,170,Electronics
CUST04096,Male,30,Yogyakarta,83.3,91,8,48,948,Electronics
CUST04097,Male,20,Semarang,38.0,49,8,3,137,Food & Beverage
CUST04098,Female,26,Yogyakarta,31.0,50,7,4,192,Fashion
CUST04099,Male,61,Surabaya,23.2,8,93,3,10,Home & Living
CUST04100,Female,54,Semarang,42.0,35,56,10,145,Sports
CUST04101,Female,23,Medan,37.3,49,9,3,78,Electronics
CUST04102,Male,44,Surabaya,42.8,32,65,9,328,Food & Beverage
CUST04103,Male,27,Jakarta,97.5,92,1,41,972,Food & Beverage
CUST04104,Female,59,Surabaya,26.7,4,96,3,100,Beauty
CUST04105,Male,25,Palembang,94.7,89,5,44,818,Fashion
CUST04106,Male,44,Jakarta,48.0,34,56,12,367,Food & Beverage
CUST04107,Female,38,Yogyakarta,70.8,63,12,29,641,Sports
CUST04108,Male,25,Semarang,40.9,51,6,6,227,Sports
CUST04109,Female,44,Bandung,67.8,65,17,28,477,Food & Beverage
CUST04110,Male,48,Makassar,68.2,62,13,30,354,Electronics
CUST04111,Male,24,Jakarta,92.9,85,4,43,809,Home & Living
CUST04112,Male,55,Bandung,14.4,13,91,2,75,Fashion
CUST04113,Female,25,Surabaya,25.2,53,9,5,199,Beauty
CUST04114,Male,47,Jakarta,49.9,42,58,6,241,Home & Living
CUST04115,Male,59,Medan,15.4,13,94,1,114,Sports
CUST04116,Female,62,Medan,18.2,10,93,1,88,Electronics
CUST04117,Male,27,Medan,98.8,79,5,45,810,Fashion
CUST04118,Male,44,Surabaya,70.6,54,15,33,466,Electronics
CUST04119,Female,30,Makassar,94.4,90,2,43,1012,Sports
CUST04120,Female,26,Surabaya,100.4,84,7,44,947,Home & Living
CUST04121,Female,63,Medan,14.5,9,86,1,159,Electronics
CUST04122,Male,47,Palembang,46.0,38,62,11,220,Fashion
CUST04123,Male,27,Makassar,93.5,88,7,43,854,Home & Living
CUST04124,Male,47,Medan,75.7,61,17,33,462,Home & Living
CUST04125,Female,27,Medan,93.9,86,6,46,763,Electronics
CUST04126,Female,42,Makassar,65.2,60,19,30,538,Fashion
CUST04127,Female,59,Jakarta,16.9,13,94,1,128,Home & Living
CUST04128,Male,55,Jakarta,20.2,8,96,1,207,Fashion
CUST04129,Female,39,Jakarta,63.8,61,19,29,578,Electronics
CUST04130,Female,44,Semarang,51.5,34,62,10,268,Home & Living
CUST04131,Female,49,Semarang,51.7,40,56,12,144,Home & Living
CUST04132,Female,45,Jakarta,59.0,61,19,32,548,Electronics
CUST04133,Female,51,Jakarta,47.3,42,59,9,462,Beauty
CUST04134,Female,46,Palembang,41.9,35,57,11,305,Food & Beverage
CUST04135,Male,44,Bandung,52.9,29,60,13,225,Beauty
CUST04136,Female,30,Bandung,97.8,90,14,46,849,Fashion
CUST04137,Female,25,Medan,109.3,87,11,45,931,Fashion
CUST04138,Female,48,Palembang,49.1,34,57,7,307,Electronics
CUST04139,Female,47,Jakarta,41.6,33,64,5,112,Home & Living
CUST04140,Female,61,Medan,23.5,12,98,2,159,Electronics
CUST04141,Female,21,Jakarta,45.6,45,10,4,380,Fashion
CUST04142,Female,63,Bandung,15.9,9,94,3,82,Electronics
CUST04143,Female,61,Bandung,23.2,12,93,2,72,Home & Living
CUST04144,Female,36,Surabaya,96.3,86,1,40,1002,Home & Living
CUST04145,Male,61,Bandung,21.3,17,96,6,54,Fashion
CUST04146,Female,40,Medan,68.1,65,12,30,466,Home & Living
CUST04147,Male,44,Makassar,44.0,39,54,10,274,Electronics
CUST04148,Female,50,Semarang,48.9,43,60,9,292,Fashion
CUST04149,Female,18,Medan,36.9,51,9,4,125,Beauty
CUST04150,Female,49,Yogyakarta,53.8,32,68,11,106,Home & Living
CUST04151,Male,27,Medan,94.3,88,2,44,826,Home & Living
CUST04152,Male,25,Makassar,33.4,55,4,3,190,Electronics
CUST04153,Female,23,Surabaya,35.2,51,10,4,159,Electronics
CUST04154,Male,30,Medan,28.5,53,3,9,175,Fashion
CUST04155,Male,45,Jakarta,47.5,39,57,12,275,Electronics
CUST04156,Female,21,Palembang,30.1,52,4,6,10,Food & Beverage
CUST04157,Female,23,Medan,32.2,53,9,8,262,Food & Beverage
CUST04158,Male,29,Makassar,94.2,93,1,49,834,Fashion
CUST04159,Male,46,Bandung,67.7,57,19,29,473,Fashion
CUST04160,Female,56,Jakarta,19.0,21,98,1,149,Electronics
CUST04161,Male,44,Bandung,51.6,36,64,10,42,Home & Living
CUST04162,Female,33,Semarang,89.1,87,4,47,965,Fashion
CUST04163,Female,42,Jakarta,51.3,30,67,9,172,Home & Living
CUST04164,Female,29,Jakarta,101.7,83,4,47,930,Home & Living
CUST04165,Female,61,Jakarta,10.0,10,97,4,10,Food & Beverage
CUST04166,Female,60,Jakarta,19.2,8,97,3,183,Fashion
CUST04167,Male,61,Medan,18.5,13,94,1,96,Electronics
CUST04168,Male,50,Makassar,48.3,34,62,9,372,Sports
CUST04169,Female,23,Bandung,104.6,94,2,47,1040,Beauty
CUST04170,Female,45,Makassar,67.4,65,13,32,621,Home & Living
CUST04171,Female,52,Surabaya,47.2,33,64,10,255,Beauty
CUST04172,Female,49,Makassar,45.4,33,59,3,208,Beauty
CUST04173,Female,66,Jakarta,27.4,15,96,1,10,Food & Beverage
CUST04174,Male,60,Bandung,23.0,12,95,6,131,Electronics
CUST04175,Male,50,Bandung,43.9,31,60,8,225,Electronics
CUST04176,Female,31,Jakarta,92.9,88,3,43,1014,Food & Beverage
CUST04177,Female,30,Jakarta,93.9,90,3,46,944,Home & Living
CUST04178,Male,61,Bandung,22.4,12,90,2,123,Fashion
CUST04179,Female,43,Semarang,45.2,39,54,9,150,Fashion
CUST04180,Female,27,Yogyakarta,85.5,92,4,46,1021,Electronics
CUST04181,Female,51,Semarang,64.9,55,15,31,546,Home & Living
CUST04182,Female,43,Surabaya,46.3,30,66,11,283,Electronics
CUST04183,Female,58,Jakarta,18.3,8,90,4,10,Beauty
CUST04184,Female,46,Bandung,46.8,37,62,7,93,Electronics
CUST04185,Male,30,Surabaya,101.7,86,1,46,931,Home & Living
CUST04186,Female,46,Bandung,68.5,55,19,33,580,Home & Living
CUST04187,Female,61,Surabaya,23.0,12,90,1,268,Beauty
CUST04188,Male,28,Surabaya,28.0,52,9,1,48,Food & Beverage
CUST04189,Female,27,Yogyakarta,29.4,51,4,5,126,Fashion
CUST04190,Male,25,Medan,36.3,52,14,3,129,Electronics
CUST04191,Male,64,Medan,19.4,14,93,1,193,Beauty
CUST04192,Female,40,Jakarta,67.1,67,13,35,476,Fashion
CUST04193,Male,44,Surabaya,40.2,29,60,10,232,Sports
CUST04194,Male,23,Semarang,35.8,52,12,7,126,Fashion
CUST04195,Male,22,Bandung,88.7,89,8,50,802,Fashion
CUST04196,Female,46,Bandung,63.3,58,14,26,429,Fashion
CUST04197,Female,46,Palembang,44.4,35,56,8,198,Food & Beverage
CUST04198,Male,29,Jakarta,96.4,91,2,45,872,Electronics
CUST04199,Female,46,Jakarta,60.0,68,16,32,439,Fashion
CUST04200,Male,53,Bandung,51.4,37,59,10,332,Fashion
CUST04201,Female,43,Surabaya,46.6,34,63,11,336,Home & Living
CUST04202,Female,46,Bandung,40.6,37,59,10,403,Home & Living
CUST04203,Male,47,Bandung,52.8,39,62,11,140,Electronics
CUST04204,Female,42,Jakarta,67.5,65,12,30,363,Food & Beverage
CUST04205,Male,64,Surabaya,23.0,8,99,2,97,Food & Beverage
CUST04206,Female,25,Bandung,26.3,48,6,1,89,Food & Beverage
CUST04207,Male,42,Jakarta,41.6,31,63,10,245,Fashion
CUST04208,Female,23,Makassar,31.0,48,6,1,224,Home & Living
CUST04209,Male,23,Semarang,28.8,49,15,1,86,Fashion
CUST04210,Male,25,Bandung,98.1,93,1,44,833,Fashion
CUST04211,Male,29,Bandung,94.2,88,4,49,894,Electronics
CUST04212,Male,22,Yogyakarta,37.0,49,14,3,243,Electronics
CUST04213,Female,52,Semarang,41.7,38,56,12,191,Beauty
CUST04214,Male,41,Jakarta,40.8,30,60,15,98,Fashion
CUST04215,Male,18,Jakarta,23.8,53,8,3,104,Home & Living
CUST04216,Female,46,Jakarta,41.9,32,61,11,219,Home & Living
CUST04217,Male,50,Palembang,43.9,30,60,14,190,Food & Beverage
CUST04218,Male,24,Surabaya,92.4,84,1,48,1019,Beauty
CUST04219,Female,47,Jakarta,41.5,29,57,7,210,Electronics
CUST04220,Male,45,Surabaya,53.2,38,61,12,247,Electronics
CUST04221,Male,50,Palembang,46.7,39,53,7,234,Beauty
CUST04222,Female,65,Jakarta,20.3,11,95,4,216,Sports
CUST04223,Male,45,Surabaya,38.3,36,62,12,311,Food & Beverage
CUST04224,Female,47,Surabaya,49.6,30,61,9,263,Home & Living
CUST04225,Female,59,Semarang,10.9,14,103,1,13,Electronics
CUST04226,Male,26,Jakarta,28.2,49,10,1,107,Home & Living
CUST04227,Female,27,Yogyakarta,102.4,87,1,44,1036,Food & Beverage
CUST04228,Male,23,Makassar,35.6,52,16,3,313,Electronics
CUST04229,Male,57,Surabaya,21.3,11,92,1,64,Home & Living
CUST04230,Female,61,Yogyakarta,24.7,12,96,2,10,Electronics
CUST04231,Male,41,Surabaya,54.0,35,63,7,206,Sports
CUST04232,Male,20,Surabaya,29.9,53,7,4,248,Sports
CUST04233,Male,48,Surabaya,52.6,33,62,13,135,Home & Living
CUST04234,Male,26,Makassar,90.9,90,6,39,878,Food & Beverage
CUST04235,Female,47,Bandung,48.0,39,62,7,201,Fashion
CUST04236,Female,61,Jakarta,20.2,11,97,3,88,Fashion
CUST04237,Male,47,Jakarta,48.7,37,60,12,270,Electronics
CUST04238,Female,47,Medan,47.0,34,51,10,159,Home & Living
CUST04239,Male,48,Makassar,45.5,35,55,9,238,Sports
CUST04240,Male,30,Makassar,97.2,88,9,42,820,Electronics
CUST04241,Female,54,Makassar,21.1,8,92,8,25,Sports
CUST04242,Female,61,Bandung,26.9,8,94,1,146,Fashion
CUST04243,Female,20,Surabaya,27.9,47,5,5,260,Electronics
CUST04244,Male,47,Palembang,52.9,34,51,15,217,Home & Living
CUST04245,Female,60,Yogyakarta,16.8,10,98,1,19,Beauty
CUST04246,Female,42,Semarang,47.8,35,59,8,203,Fashion
CUST04247,Male,35,Bandung,89.3,87,5,43,750,Sports
CUST04248,Female,65,Palembang,24.0,10,90,1,150,Food & Beverage
CUST04249,Female,56,Surabaya,40.9,35,62,9,191,Electronics
CUST04250,Female,57,Medan,28.1,17,96,1,98,Fashion
CUST04251,Female,23,Surabaya,32.6,52,8,6,267,Home & Living
CUST04252,Male,58,Makassar,26.0,15,92,7,146,Electronics
CUST04253,Male,33,Makassar,29.4,46,8,1,207,Electronics
CUST04254,Male,19,Bandung,25.5,44,1,8,180,Food & Beverage
CUST04255,Male,21,Bandung,102.6,88,4,50,919,Fashion
CUST04256,Female,45,Yogyakarta,70.7,59,14,32,341,Food & Beverage
CUST04257,Female,36,Jakarta,91.2,90,5,46,918,Fashion
CUST04258,Female,57,Bandung,24.7,17,98,2,11,Home & Living
CUST04259,Female,26,Bandung,33.9,51,4,6,28,Fashion
CUST04260,Female,27,Makassar,33.2,46,5,7,142,Sports
CUST04261,Female,25,Semarang,90.3,96,5,48,908,Fashion
CUST04262,Female,45,Medan,60.8,65,13,28,363,Electronics
CUST04263,Male,26,Jakarta,93.0,89,1,43,949,Food & Beverage
CUST04264,Male,23,Surabaya,97.2,93,4,42,881,Home & Living
CUST04265,Female,23,Jakarta,29.7,57,10,7,267,Fashion
CUST04266,Female,43,Jakarta,63.9,60,11,30,488,Home & Living
CUST04267,Male,63,Jakarta,10.9,10,92,1,77,Fashion
CUST04268,Female,51,Surabaya,54.3,42,52,7,351,Electronics
CUST04269,Female,48,Bandung,47.0,29,61,11,305,Electronics
CUST04270,Female,51,Semarang,44.0,31,64,11,138,Food & Beverage
CUST04271,Male,52,Jakarta,47.4,34,64,11,299,Sports
CUST04272,Female,19,Makassar,37.5,53,9,9,205,Food & Beverage
CUST04273,Male,39,Palembang,68.9,56,23,33,505,Food & Beverage
CUST04274,Female,26,Palembang,92.6,92,6,43,988,Beauty
CUST04275,Female,47,Surabaya,68.1,58,16,26,548,Sports
CUST04276,Female,39,Surabaya,44.4,43,62,12,300,Electronics
CUST04277,Male,28,Bandung,94.4,95,6,42,888,Electronics
CUST04278,Male,29,Medan,89.7,89,4,48,868,Home & Living
CUST04279,Female,39,Surabaya,73.2,62,14,26,379,Food & Beverage
CUST04280,Male,45,Medan,62.9,55,9,29,602,Fashion
CUST04281,Female,30,Surabaya,95.1,88,1,40,884,Beauty
CUST04282,Female,32,Medan,30.0,53,3,7,159,Food & Beverage
CUST04283,Male,24,Medan,100.7,97,6,47,1026,Electronics
CUST04284,Male,24,Jakarta,30.3,49,5,4,181,Fashion
CUST04285,Female,48,Makassar,56.8,31,63,11,190,Beauty
CUST04286,Male,21,Jakarta,33.6,54,10,1,221,Electronics
CUST04287,Female,43,Palembang,66.8,61,9,28,482,Beauty
CUST04288,Female,48,Bandung,43.6,26,62,7,244,Sports
CUST04289,Female,40,Surabaya,76.0,59,19,28,452,Fashion
CUST04290,Female,50,Jakarta,44.2,33,59,5,396,Fashion
CUST04291,Female,30,Medan,94.3,86,4,44,870,Electronics
CUST04292,Male,48,Surabaya,44.8,35,58,7,162,Electronics
CUST04293,Female,55,Palembang,19.1,19,91,4,25,Home & Living
CUST04294,Female,46,Makassar,51.2,36,62,10,294,Electronics
CUST04295,Female,47,Jakarta,67.3,58,15,31,389,Beauty
CUST04296,Female,45,Bandung,48.1,35,60,14,203,Fashion
CUST04297,Male,56,Bandung,19.6,10,91,1,139,Sports
CUST04298,Female,48,Semarang,40.5,38,57,14,142,Sports
CUST04299,Male,48,Surabaya,52.9,33,62,12,186,Beauty
CUST04300,Male,24,Makassar,22.1,55,6,4,92,Fashion
CUST04301,Female,50,Yogyakarta,53.4,30,63,6,249,Fashion
CUST04302,Male,60,Bandung,28.6,10,101,4,10,Sports
CUST04303,Male,44,Yogyakarta,51.0,34,55,8,250,Home & Living
CUST04304,Male,30,Surabaya,35.0,48,10,6,181,Fashion
CUST04305,Male,27,Surabaya,35.2,46,13,3,163,Beauty
CUST04306,Male,42,Semarang,66.3,54,15,30,469,Fashion
CUST04307,Female,25,Bandung,100.1,90,1,47,970,Sports
CUST04308,Female,49,Surabaya,46.4,29,55,7,319,Electronics
CUST04309,Female,38,Surabaya,72.7,57,13,32,638,Home & Living
CUST04310,Male,47,Makassar,75.4,59,13,31,431,Food & Beverage
CUST04311,Male,45,Medan,71.8,57,12,33,528,Food & Beverage
CUST04312,Male,33,Semarang,96.5,95,5,45,845,Fashion
CUST04313,Male,26,Surabaya,98.4,90,1,41,901,Food & Beverage
CUST04314,Female,30,Yogyakarta,92.8,89,6,46,893,Home & Living
CUST04315,Female,53,Yogyakarta,48.0,34,58,4,242,Food & Beverage
CUST04316,Male,43,Jakarta,68.5,60,13,30,437,Fashion
CUST04317,Male,27,Surabaya,27.3,50,2,6,217,Fashion
CUST04318,Male,52,Jakarta,49.0,40,64,5,38,Food & Beverage
CUST04319,Male,26,Jakarta,101.3,87,2,44,908,Electronics
CUST04320,Male,30,Yogyakarta,94.7,89,5,47,952,Sports
CUST04321,Female,47,Yogyakarta,73.7,58,17,37,536,Beauty
CUST04322,Male,31,Jakarta,96.6,91,3,49,907,Fashion
CUST04323,Female,52,Jakarta,48.0,37,61,8,130,Food & Beverage
CUST04324,Female,50,Medan,48.1,33,53,13,44,Fashion
CUST04325,Male,42,Jakarta,41.0,30,56,8,30,Electronics
CUST04326,Male,27,Jakarta,26.2,45,1,5,390,Food & Beverage
CUST04327,Female,25,Makassar,93.0,87,1,48,970,Sports
CUST04328,Male,42,Surabaya,62.7,61,10,28,527,Electronics
CUST04329,Male,29,Surabaya,31.1,51,10,5,153,Food & Beverage
CUST04330,Male,28,Jakarta,25.7,54,1,6,105,Sports
CUST04331,Male,27,Bandung,35.6,47,6,1,240,Sports
CUST04332,Female,20,Semarang,30.1,47,11,1,107,Food & Beverage
CUST04333,Female,22,Surabaya,89.7,93,3,45,865,Electronics
CUST04334,Female,24,Makassar,26.6,49,3,4,153,Fashion
CUST04335,Male,22,Medan,28.6,45,8,2,55,Home & Living
CUST04336,Male,30,Surabaya,97.9,91,3,45,759,Electronics
CUST04337,Male,43,Bandung,63.6,54,10,26,437,Food & Beverage
CUST04338,Female,26,Jakarta,90.3,91,1,44,849,Fashion
CUST04339,Female,30,Yogyakarta,101.4,87,9,43,774,Electronics
CUST04340,Female,46,Yogyakarta,71.4,67,13,28,400,Electronics
CUST04341,Male,45,Surabaya,50.5,26,60,9,212,Home & Living
CUST04342,Male,40,Medan,78.5,57,11,33,566,Electronics
CUST04343,Male,60,Semarang,16.9,11,93,1,48,Food & Beverage
CUST04344,Female,44,Makassar,56.4,35,59,12,234,Food & Beverage
CUST04345,Female,61,Semarang,10.3,11,100,4,10,Home & Living
CUST04346,Male,26,Bandung,97.6,91,2,43,871,Fashion
CUST04347,Male,22,Medan,89.2,89,6,46,880,Beauty
CUST04348,Male,47,Yogyakarta,71.6,56,7,35,396,Beauty
CUST04349,Male,46,Bandung,42.9,34,60,6,142,Beauty
CUST04350,Female,27,Jakarta,23.9,54,5,3,348,Fashion
CUST04351,Female,44,Makassar,64.3,69,15,33,484,Sports
CUST04352,Male,62,Semarang,20.8,11,98,1,10,Food & Beverage
CUST04353,Male,23,Surabaya,26.2,47,8,1,71,Sports
CUST04354,Female,47,Medan,51.9,37,60,12,207,Beauty
CUST04355,Male,51,Jakarta,48.9,24,52,10,234,Beauty
CUST04356,Male,44,Bandung,66.1,62,21,31,635,Home & Living
CUST04357,Male,27,Surabaya,37.4,39,6,5,268,Electronics
CUST04358,Male,28,Surabaya,99.3,82,1,44,872,Sports
CUST04359,Male,22,Jakarta,25.9,45,3,7,191,Fashion
CUST04360,Male,26,Surabaya,91.8,96,1,49,1014,Sports
CUST04361,Male,43,Yogyakarta,66.4,69,11,31,410,Beauty
CUST04362,Male,63,Bandung,22.4,4,97,1,91,Beauty
CUST04363,Male,44,Jakarta,74.2,61,16,30,426,Electronics
CUST04364,Male,25,Makassar,33.7,51,7,5,206,Food & Beverage
CUST04365,Female,43,Surabaya,69.3,59,16,32,523,Electronics
CUST04366,Female,30,Makassar,101.0,93,5,48,777,Beauty
CUST04367,Female,47,Jakarta,65.1,63,17,30,455,Home & Living
CUST04368,Male,25,Yogyakarta,35.0,50,11,4,209,Food & Beverage
CUST04369,Female,22,Bandung,31.5,46,9,3,303,Beauty
